ReviewID,Phrases,Phrase_Count
627,knows treat,1
627,improved years,1
627,immeasurably improved,1
627,holiday inn,1
627,heroic inflight,1
627,excellent cabin,1
627,competitive better,1
627,club excellent,1
627,better staff,1
627,better european,1
627,best industry,1
627,ba better,1
626,yes could,1
626,offered yes,1
626,much better,1
626,good well,1
634,pleasant would,1
634,rather enjoyed,1
634,save two,1
647,nice relaxing,1
647,made nice,1
647,lovely flying,1
647,gatwick clean,1
647,friendly meal,1
647,flight fantastic,1
647,fantastic flight,1
647,fantastic crew,1
647,entertainment given,1
647,delicious smoked,1
647,clean modern,1
647,attentive friendly,1
645,taste truly,1
644,respectful gave,1
644,really excited,1
644,polite respectful,1
644,passengers best,1
644,overall comfortable,1
644,nice professional,1
644,great tail,1
644,good shortcomings,1
644,gave best,1
644,due great,1
644,comfortable flight,1
647,meal delicious,1
647,pleasant enough,1
644,best service,1
647,really lovely,1
650,amazing weather,1
649,well lovely,1
649,taken liberty,1
649,opinion best,1
649,lovely cabin,1
649,liberty removing,1
649,finished better,1
649,better economy,1
649,best inflight,1
648,service good,1
648,really enjoyed,1
648,love aircraft,1
648,immediately good,1
648,heathrow love,1
648,great service,1
648,good hours,1
648,good flight,1
648,fully relaxed,1
648,enjoyed fruit,1
648,breakfast great,1
647,staff pleasant,1
647,room entertainment,1
647,relaxing start,1
644,best speed,1
644,ba good,1
634,seat free,1
639,good staff,1
639,good airline,1
639,comfortable seats,1
638,seats better,1
638,much appreciated,1
638,longer free,1
638,landing good,1
638,good atmosphere,1
638,free however,1
638,better legroom,1
638,appreciated time,1
637,comfortable serviceable,1
637,arms comfortable,1
635,one best,1
635,nice touch,1
635,best flights,1
635,best experienced,1
635,bed nice,1
635,among best,1
634,trip pleasant,1
634,things improved,1
634,thankfully lady,1
634,superior two,1
634,served nice,1
639,good enough,1
639,heathrow good,1
644,attendants nice,1
639,nice comfortable,1
643,usual comfortable,1
643,service efficient,1
643,seats best,1
643,pleasant attentive,1
643,overall good,1
643,kept clean,1
643,good flight,1
643,efficient ready,1
643,crew pleasant,1
643,comfortable experience,1
643,clean throughout,1
643,best long,1
642,nice apologetic,1
642,kids free,1
642,free zone,1
642,couple nice,1
641,typically efficient,1
641,efficient arrival,1
640,inflight entertainment,1
640,entertainment service,1
639,staff nice,1
639,since good,1
639,recline good,1
692,doha clearly,1
692,entertainment beyond,1
692,friendly crew,1
738,ba best,1
738,great nights,1
738,good plenty,1
738,good choice,1
738,experience outstanding,1
738,excellent serious,1
738,effectively suite,1
738,dxb good,1
738,comfortable great,1
738,comfortable food,1
738,best business,1
738,bed comfortable,1
737,really nice,1
726,yes changed,1
737,nice getting,1
737,new hope,1
737,entertainment outdated,1
737,board entertainment,1
736,really good,1
736,legroom great,1
736,honestly really,1
736,great crew,1
736,good legroom,1
736,excellent looked,1
736,dhabi honestly,1
738,outstanding first,1
738,say excellent,1
738,seating good,1
738,suite comfortable,1
742,schedule perfectly,1
742,perfectly time,1
742,flight comfortable,1
742,comfortable schedule,1
740,wonderful conversation,1
740,taking good,1
740,staff pleasant,1
740,reassuring able,1
740,pleasant love,1
740,plane wonderful,1
740,much appreciate,1
740,love flying,1
740,helpful reassuring,1
740,good care,1
740,excellent service,1
740,care us,1
740,appreciate excellent,1
740,adviser helpful,1
739,first definitely,1
739,definitely last,1
738,wow rather,1
738,work effectively,1
738,want wow,1
736,crew excellent,1
735,seemed friendly,1
735,friendly enough,1
733,comfortable ife,1
730,glorified budget,1
730,entertainment options,1
730,airways glorified,1
729,nice aircraft,1
729,london nice,1
729,london good,1
729,good product,1
729,comfortable seats,1
729,aircraft comfortable,1
728,would help,1
728,hoping british,1
728,help us,1
728,days hoping,1
727,seats great,1
727,really great,1
727,passengers good,1
727,inflight entertainment,1
727,great good,1
727,great flight,1
727,good inflight,1
727,good flight,1
727,good already,1
727,food good,1
730,sandwich entertainment,1
733,delicious cabin,1
735,feeling comfort,1
733,excellent arrived,1
734,time nice,1
734,sale comfortable,1
734,reinstate free,1
734,price easy,1
734,october good,1
734,nice smile,1
734,lovely cabin,1
734,great round,1
734,great iced,1
734,good price,1
734,free drink,1
734,easy boarding,1
734,crew great,1
734,comfortable time,1
734,boarding lovely,1
733,time great,1
733,seat comfortable,1
733,quite good,1
733,muffin delicious,1
733,ife great,1
733,great number,1
733,great flight,1
733,good seat,1
743,entertainment good,1
743,friendly helpful,1
743,good food,1
750,opinion comfortable,1
750,london great,1
750,ife excellent,1
750,great flight,1
750,good recline,1
750,flight superb,1
750,excellent seat,1
750,excellent quilted,1
750,enjoyable flight,1
750,cushion excellent,1
750,could better,1
750,comfortable quiet,1
750,comfortable good,1
750,blanket enjoyable,1
750,better ife,1
750,best british,1
749,vip lounge,1
749,lounge good,1
749,honestly would,1
749,good travelling,1
749,factor honestly,1
749,except vip,1
748,help flight,1
748,facilities help,1
750,moment outstanding,1
750,outstanding flight,1
747,unable help,1
750,professional best,1
752,great flight,1
752,good ole,1
752,get good,1
752,frankly wonderful,1
752,food pretty,1
752,efficient calm,1
752,easy literally,1
752,direct fantastic,1
752,deliver kind,1
752,delightful perhaps,1
752,consistently delightful,1
752,comfortable sleeping,1
752,cheerful efficient,1
752,charming customs,1
752,champagne lovely,1
752,better although,1
752,beds comfortable,1
752,austin great,1
752,able inspire,1
751,best seats,1
751,airlines best,1
750,superb opinion,1
750,seat comfortable,1
747,wish could,1
747,hoping change,1
743,good still,1
745,nice crew,1
745,kindly swapped,1
745,good flight,1
745,good expect,1
745,effectively sleeping,1
745,crew good,1
745,another pleasant,1
744,want congratulate,1
744,praise due,1
744,pleasant experience,1
744,new delightful,1
744,happy always,1
744,good see,1
744,feeling happy,1
744,entertainment content,1
744,delightful entertainment,1
744,customers praise,1
744,congratulate ba,1
744,ba pleasant,1
744,always good,1
743,super narrow,1
743,staff friendly,1
743,room good,1
743,helpful entertainment,1
745,meaning effectively,1
745,nice feel,1
747,help way,1
745,pleasant flight,1
747,better customer,1
747,ba hoping,1
747,airline better,1
746,yes definitely,1
746,service friendly,1
746,service better,1
746,seats great,1
746,need improvement,1
746,meal great,1
746,lumpur better,1
746,improvement separate,1
746,great service,1
746,great noticeably,1
746,friendly leg,1
746,economy dedicated,1
746,eco yes,1
746,dedicated crew,1
746,better meal,1
746,better expecting,1
745,world good,1
745,time nice,1
745,stranger kindly,1
745,quite nice,1
727,entertainment plenty,1
726,answered yes,1
692,good flight,1
702,welcoming crew,1
704,occasion friendly,1
704,moments laughing,1
704,laughing joking,1
704,friendly welcoming,1
704,commend ba,1
703,lucia great,1
703,great service,1
703,great cabin,1
703,excellent service,1
703,crew excellent,1
703,cabin great,1
702,valuable something,1
722,surprisingly comfortable,1
702,truly made,1
702,time friendly,1
702,thanks work,1
702,space best,1
702,pleasant experience,1
702,month thanks,1
702,lucky one,1
702,improve would,1
702,good home,1
702,friendly welcoming,1
702,flight enjoyable,1
704,singapore commend,1
704,welcoming accommodating,1
705,better find,1
705,good usual,1
708,great entertainment,1
708,full easy,1
708,flight great,1
708,fantastic looking,1
708,entertainment found,1
708,easy access,1
708,easiest travel,1
708,best seats,1
706,welcome efficient,1
706,staff pleasant,1
706,similarly good,1
706,service welcome,1
706,pleased aspects,1
706,pleasant food,1
706,occasions pleased,1
706,good satisfied,1
706,good landings,1
706,good flight,1
706,food good,1
706,efficient particularly,1
706,deck good,1
705,much better,1
705,meal good,1
702,flight definitely,1
702,fast good,1
702,extremely valuable,1
698,good warmth,1
698,flight engagement,1
698,entertainment system,1
698,engagement pretty,1
698,better actively,1
697,thanks excellent,1
697,flight thanks,1
697,excellent premium,1
696,truly feel,1
696,truly disgraceful,1
696,mauritius fortunate,1
696,fortunate enough,1
696,flight truly,1
696,bust truly,1
695,seats best,1
695,best premium,1
694,wonderful aeroplane,1
694,london wonderful,1
693,top holiday,1
693,holiday cost,1
693,flight entertainment,1
693,entertainment system,1
692,surprisingly good,1
692,room entertainment,1
698,fly better,1
698,interested sitting,1
702,enjoyable allowed,1
698,landing entertainment,1
702,definitely outdid,1
702,connection truly,1
702,companion lucky,1
702,best surprise,1
702,always pleasant,1
702,airways improve,1
701,good ways,1
701,fairly good,1
701,comfortable flight,1
701,boston comfortable,1
700,left great,1
700,great deal,1
700,great club,1
700,delivered great,1
699,used good,1
699,supposed help,1
699,help passengers,1
699,good airline,1
698,yes one,1
698,warmth hospitality,1
698,time yes,1
698,service good,1
698,seemed interested,1
708,great love,1
708,london easiest,1
708,love inbound,1
718,fast efficient,1
718,efficient using,1
717,vastly improved,1
717,spacious comfortable,1
717,nice selection,1
717,london efficient,1
717,improved compared,1
717,friendly agent,1
717,excellent food,1
717,excellent flight,1
717,efficient check,1
717,could better,1
717,comfortable nice,1
717,check friendly,1
717,cheap excellent,1
717,better controlled,1
717,attendants excellent,1
716,travelled hand,1
716,free food,1
716,board free,1
715,tried best,1
715,staff help,1
715,best staff,1
714,service fantastic,1
718,excellent overall,1
718,good straight,1
714,onboard friendly,1
718,great selection,1
722,one good,1
722,nice much,1
722,good point,1
722,even better,1
722,easy make,1
722,comfortable easy,1
722,business nice,1
722,better one,1
722,better asian,1
721,london awesome,1
721,great job,1
721,expected great,1
721,awesome experience,1
720,kind flying,1
720,far efficiently,1
720,efficiently water,1
720,attendants kind,1
718,served excellent,1
718,really like,1
718,really good,1
718,overall happy,1
718,lounge great,1
718,happy short,1
714,quite good,1
714,good service,1
708,loved every,1
710,class loyalty,1
709,trust ba,1
709,summary trust,1
709,special occasion,1
709,special family,1
709,slide grace,1
709,recovering heart,1
709,ones care,1
709,mother heart,1
709,loved ones,1
709,hope bas,1
709,holding hope,1
709,grace halt,1
709,expecting best,1
709,care welfare,1
709,best level,1
709,ba loved,1
709,apart care,1
708,worked great,1
708,welcoming greeted,1
708,staff welcoming,1
708,staff fantastic,1
708,service great,1
708,seats best,1
710,better connection,1
710,clear security,1
714,friendly flight,1
710,definitely two,1
714,fantastic chicken,1
713,way better,1
713,service friendly,1
713,positive breakfast,1
713,lounge good,1
713,good looks,1
713,good flight,1
713,drinks positive,1
713,breakfast good,1
713,better old,1
712,hand luggage,1
712,efficient flight,1
712,check hand,1
712,boarding efficient,1
711,best seems,1
711,attendants best,1
710,welcome lounge,1
710,voluntary definitely,1
710,still welcome,1
710,segment better,1
710,loyalty customers,1
710,lounge bonus,1
710,giving impression,1
887,one comfortable,1
887,single kind,1
621,food pretty,1
1072,fit perfectly,1
1074,rather pleasant,1
1074,pleasant steward,1
1074,happy note,1
1073,sweets minibar,1
1073,service good,1
1073,good expected,1
1073,bars sweets,1
1072,pillow good,1
1072,perfectly seated,1
1072,good one,1
1072,get better,1
1072,entertainment make,1
1077,help desk,1
1072,dinner entertainment,1
1072,better bedding,1
1071,free water,1
1071,flights free,1
1068,still favorite,1
1068,shank good,1
1068,see good,1
1068,professional beautifully,1
1068,posters excellent,1
1068,nice see,1
1068,good wines,1
1074,service happy,1
1074,world benefit,1
1075,best ability,1
1075,best keep,1
1077,great day,1
1077,desk help,1
1077,customer support,1
1077,could help,1
1077,corporation interested,1
1077,certainly help,1
1077,call interested,1
1076,help us,1
1075,wish deal,1
1075,trying best,1
1075,tried best,1
1075,satisfaction organisation,1
1075,proud airline,1
1075,profits customer,1
1075,praise onboard,1
1075,praise guys,1
1075,make great,1
1075,happy move,1
1075,great experiance,1
1075,flying proud,1
1075,customer satisfaction,1
1075,customer happy,1
1075,consistency wish,1
1068,good shape,1
1068,good british,1
1068,favorite good,1
1063,good flight,1
1063,entertainment options,1
1063,could cared,1
1063,cared less,1
1062,welled courteous,1
1062,welcoming professional,1
1062,superb crew,1
1062,spotlessly clean,1
1062,sincere way,1
1062,restored faith,1
1062,remarkably efficiently,1
1062,professional helpful,1
1062,like commend,1
1062,helpful assisted,1
1062,faith ba,1
1062,efficiently precise,1
1062,done superb,1
1062,crew welcoming,1
1062,courteous sincere,1
1062,clean flight,1
1061,well recommended,1
1061,old clean,1
1061,nice friendly,1
1061,nice bottle,1
1063,galley yes,1
1063,improve comes,1
1068,excellent flight,1
1063,like like,1
1068,beautifully prepared,1
1068,always nice,1
1067,new clean,1
1067,friendly baggage,1
1067,crew friendly,1
1065,staff friendly,1
1065,plane clean,1
1065,friendly plane,1
1065,clean boarding,1
1064,quality good,1
1064,london good,1
1064,improvement ba,1
1064,good quality,1
1064,good improvement,1
1064,good ba,1
1064,food good,1
1063,yes menu,1
1063,wise lacking,1
1063,service wise,1
1063,say entertainment,1
1063,options good,1
1063,need improve,1
1063,like want,1
1077,help accommodation,1
1077,help shrugged,1
1021,starts amuse,1
1084,flight excellent,1
1086,although interestingly,1
1085,safely bags,1
1085,arrived safely,1
1084,wonderful storage,1
1084,support headrest,1
1084,staff pleasant,1
1084,seats wonderful,1
1084,pleasant obliging,1
1084,opportunity ba,1
1084,okay best,1
1084,lumbar support,1
1084,excellent boarding,1
1077,help us,1
1084,clean spacious,1
1084,best part,1
1084,aircraft clean,1
1082,reasonableness best,1
1082,rather nice,1
1082,pleasant ten,1
1082,offer excellent,1
1082,nice prawn,1
1082,nice coronation,1
1082,nice captain,1
1082,nice bloke,1
1086,better suited,1
1086,breezy cheery,1
1086,cheery type,1
1086,comfort certainly,1
1090,consistently friendly,1
1090,checked pretty,1
1090,better appeared,1
1090,attendants friendly,1
1090,airport better,1
1089,old clean,1
1089,favorite airline,1
1089,clean staff,1
1089,airways favorite,1
1088,serve free,1
1088,machine clean,1
1088,free water,1
1088,clean serve,1
1087,significantly better,1
1087,service great,1
1087,product improved,1
1087,improved ba,1
1087,great example,1
1087,better despite,1
1086,type better,1
1086,interestingly ba,1
1086,efficiently cabin,1
1086,commenced efficiently,1
1082,massive improvement,1
1082,improvement catering,1
1082,great massive,1
1079,personal entertainment,1
1079,nice food,1
1079,helpful crew,1
1079,food delicious,1
1079,entertainment system,1
1079,delicious old,1
1079,best flights,1
1079,also nice,1
1078,seen better,1
1078,ok best,1
1078,look great,1
1078,interested spoke,1
1078,great travel,1
1078,flight interested,1
1078,better days,1
1078,best served,1
1077,website help,1
1077,vacation great,1
1077,trust british,1
1077,slightest help,1
1077,respect trust,1
1077,interested us,1
1077,interested taking,1
1077,help way,1
1079,one best,1
1079,staff helpful,1
1082,good lunch,1
1080,best airplane,1
1082,flights great,1
1082,eye enjoyed,1
1082,excellent regionalized,1
1082,enjoyed pleasant,1
1082,earlier nice,1
1082,cocktail nice,1
1082,best far,1
1082,aviation nice,1
1082,ali good,1
1081,helpful asked,1
1081,care discuss,1
1081,agent helpful,1
1080,wonderful flight,1
1080,upperdeck best,1
1080,singapore wonderful,1
1080,perfect crew,1
1080,lucky upperdeck,1
1080,friendly food,1
1080,food best,1
1080,flight perfect,1
1080,flight lucky,1
1080,crew friendly,1
1080,best seats,1
1061,needs improved,1
1061,london nice,1
1061,include good,1
1032,big smiles,1
1034,like compliment,1
1034,enjoyable flight,1
1034,compliment british,1
1033,entertainment travelled,1
1032,wonderful cabin,1
1032,smiles returned,1
1032,see wonderful,1
1032,quite interesting,1
1032,meet hope,1
1032,interesting cabin,1
1032,hope see,1
1031,reward points,1
1061,improved ie,1
1031,loyalty reward,1
1031,hand luggage,1
1031,giving free,1
1031,free food,1
1031,check hand,1
1031,avios loyalty,1
1030,mine hand,1
1030,hand never,1
1030,food best,1
1030,best pedestrian,1
1029,service entertainment,1
1034,overall enjoyable,1
1035,complimentary food,1
1035,done complimentary,1
1036,loyal customers,1
1040,best british,1
1039,want appreciate,1
1039,trip great,1
1039,process excellently,1
1039,london great,1
1039,great really,1
1039,great customer,1
1039,excellently entire,1
1039,appreciate gesture,1
1038,yes large,1
1038,male yes,1
1038,economy benefit,1
1038,benefit money,1
1038,airlines better,1
1037,seemed relaxed,1
1037,relaxed happy,1
1037,one best,1
1037,improved inflight,1
1037,happy worked,1
1037,enjoyable flight,1
1037,days enjoyable,1
1037,best ever,1
1037,ba improved,1
1029,entertainment system,1
1028,super slow,1
1028,service super,1
1025,complimentary breakfast,1
1023,take care,1
1023,care unwell,1
1022,thanks noise,1
1022,surprisingly good,1
1022,quality excellent,1
1022,opportunity fly,1
1022,offered brilliant,1
1022,next opportunity,1
1022,london fantastic,1
1022,good excellent,1
1022,friendly fantastic,1
1022,food fantastic,1
1022,fantastic first,1
1022,fantastic experience,1
1022,fantastic best,1
1022,excellent thanks,1
1022,excellent runway,1
1022,brilliant picture,1
1022,best airline,1
1022,attentive friendly,1
1021,trumpet superb,1
1021,true true,1
1021,true class,1
1025,appreciated cabin,1
1025,crew friendly,1
1028,help us,1
1025,fantastic meal,1
1028,experience entertainment,1
1028,entertainment system,1
1028,crew help,1
1027,wow factor,1
1027,rather outstanding,1
1027,pretty good,1
1027,outstanding dinner,1
1027,lacked wow,1
1027,good arrival,1
1027,excellent outbound,1
1027,contrast excellent,1
1027,breakfast pretty,1
1026,tried good,1
1026,started entertainment,1
1026,luck trying,1
1026,luck getting,1
1026,food good,1
1025,service fantastic,1
1025,seat appreciated,1
1025,nice offered,1
1025,meal nice,1
1025,gla lhr,1
1025,flight gla,1
1040,exactly best,1
1042,assistance support,1
1042,hand luggage,1
1058,clearly business,1
1058,better front,1
1058,best clearly,1
1057,seat funny,1
1057,safety video,1
1057,late best,1
1057,funny safety,1
1057,best landing,1
1056,plane clean,1
1056,clean cold,1
1055,help change,1
1055,good base,1
1055,anything help,1
1055,airlines good,1
1052,choice entertainment,1
1051,time good,1
1051,luck better,1
1051,good day,1
1051,better double,1
1050,wonderful crew,1
1050,tray wonderful,1
1050,super professional,1
1050,still free,1
1050,free best,1
1058,challenged best,1
1058,entertainment small,1
1050,best part,1
1058,list entertainment,1
1061,great well,1
1061,great time,1
1061,good flight,1
1061,good classic,1
1061,good aircraft,1
1061,friendly efficient,1
1061,food good,1
1061,flights great,1
1061,flight entertainment,1
1061,entertainment needs,1
1061,efficient pre,1
1061,crew nice,1
1061,clean cabin,1
1061,champagne well,1
1061,also good,1
1061,absolutely great,1
1061,absolutely fantastic,1
1060,force clean,1
1060,entertainment board,1
1060,clean entertainment,1
1058,sweet wrapper,1
1058,often sweet,1
1058,much better,1
1050,crew super,1
1049,superb customer,1
1042,piece hand,1
1044,could nicer,1
1043,room impressive,1
1043,pretty slick,1
1043,overall excellent,1
1043,offer good,1
1043,lpgs enjoyed,1
1043,including fabulous,1
1043,impressive particularly,1
1043,good selection,1
1043,good demonstrated,1
1043,giving better,1
1043,friendly attentive,1
1043,food good,1
1043,fabulous lpgs,1
1043,excellent flight,1
1043,enjoyed wine,1
1043,definitely spacious,1
1043,crew friendly,1
1043,considerably better,1
1043,cabin definitely,1
1043,bonus cabin,1
1043,better privacy,1
1043,better club,1
1043,another bonus,1
1043,us pretty,1
1044,nicer could,1
1049,nice helpful,1
1045,air helpful,1
1049,helpful ensured,1
1049,flight superb,1
1049,extremely nice,1
1049,ensured comfortable,1
1049,comfortable throughout,1
1047,wise plane,1
1047,seat wise,1
1047,heathrow convinced,1
1047,convinced quality,1
1046,new clean,1
1046,london good,1
1046,know better,1
1046,good thing,1
1046,clean looking,1
1045,would comfortable,1
1045,told good,1
1045,need improve,1
1045,improve customer,1
1045,helpful everything,1
1045,great though,1
1045,good families,1
1045,flights great,1
1045,comfortable cot,1
1090,cramped happy,1
1090,drinks efficient,1
1090,efficient quick,1
1119,would nice,1
1122,comfortable service,1
1121,whilst appreciate,1
1121,provided good,1
1121,paid good,1
1121,great assets,1
1121,good service,1
1121,good money,1
1121,ba great,1
1121,appreciate may,1
1120,could care,1
1120,care less,1
1119,well easy,1
1114,good service,1
1119,welcome champagne,1
1119,special first,1
1119,secured takeoff,1
1119,room amused,1
1119,nice someone,1
1119,multiple welcome,1
1119,excellent wine,1
1119,etc courteous,1
1119,easy find,1
1119,courteous professional,1
1119,came excellent,1
1122,crew good,1
1122,free seats,1
1122,good chose,1
1122,good nice,1
1125,help find,1
1125,customer care,1
1125,care empathy,1
1125,airport help,1
1124,offers free,1
1124,need improve,1
1124,laptop entertainment,1
1124,improve service,1
1124,free wifi,1
1124,entertainment board,1
1123,wonderful friendly,1
1123,mediocre best,1
1123,helpful business,1
1123,friendly cheery,1
1123,cheery helpful,1
1123,best ba,1
1123,attendants wonderful,1
1122,schedule happy,1
1122,reasonably comfortable,1
1122,quite good,1
1122,plenty free,1
1122,nice ba,1
1122,happy service,1
1119,cabin secured,1
1119,amused check,1
1118,outstanding customer,1
1115,comfortable narrow,1
1115,class comfortable,1
1115,choice blockbuster,1
1115,blockbuster films,1
1115,ba lucky,1
1114,world pleasant,1
1114,welcome along,1
1114,safety video,1
1114,return friendly,1
1114,relaxed service,1
1114,pleasant surprise,1
1114,pleasant hour,1
1114,old safety,1
1114,offered good,1
1114,mojo great,1
1114,menu hope,1
1114,may improvement,1
1114,lounge good,1
1114,improvement last,1
1114,improved board,1
1114,hope gatwick,1
1114,help efficient,1
1114,heathrow welcome,1
1114,great reception,1
1115,comfortable feel,1
1115,feel welcome,1
1118,newest comfortable,1
1115,good fa,1
1118,delivering outstanding,1
1118,delight since,1
1118,comfortable aircraft,1
1118,always delight,1
1117,wish would,1
1117,said better,1
1117,paris wish,1
1117,better carrier,1
1116,year glad,1
1116,time superb,1
1116,superb impression,1
1116,safety demonstration,1
1116,manner efficient,1
1116,left superb,1
1116,impression good,1
1116,good experience,1
1116,glad see,1
1116,efficient boarding,1
1116,conducted safety,1
1115,welcome landed,1
1115,reasonably comfortable,1
1115,really good,1
1115,lucky enough,1
1126,breakfast good,1
1126,chicken delicious,1
1126,comfortable however,1
1131,care less,1
1131,airline true,1
1130,tried best,1
1130,surely know,1
1130,save good,1
1130,safety briefing,1
1130,praise though,1
1130,hours good,1
1130,handled better,1
1130,good news,1
1130,good lounges,1
1130,good crew,1
1130,given safety,1
1130,extent praise,1
1130,days save,1
1130,crew good,1
1130,better contrast,1
1130,best hid,1
1130,ba surely,1
1129,small efficient,1
1129,seem care,1
1129,joy small,1
1129,friendly fly,1
1129,flights excellent,1
1131,basics good,1
1131,could care,1
1129,europe impressed,1
1131,good luck,1
1136,best magazine,1
1136,ba best,1
1136,also clever,1
1135,welcoming lounge,1
1135,staff welcoming,1
1135,helpful staff,1
1135,friendly helpful,1
1135,efficient friendly,1
1135,check efficient,1
1133,massive award,1
1133,food complimentary,1
1133,fantastic deal,1
1133,club award,1
1133,avios fantastic,1
1132,staff kind,1
1132,pretty much,1
1132,kind helpful,1
1132,helpful plane,1
1132,food delicious,1
1132,flight pretty,1
1132,delicious pasta,1
1131,true contender,1
1131,luck want,1
1129,excellent comfortable,1
1129,efficient friendly,1
1126,crew impress,1
1127,handsomely seats,1
1127,good service,1
1127,gave good,1
1127,flight entertainment,1
1127,fa great,1
1127,entertainment system,1
1127,comfortable seat,1
1127,boarded comfortable,1
1126,would definitely,1
1126,recline good,1
1126,impress friendly,1
1126,helpful food,1
1126,good well,1
1126,good value,1
1126,good however,1
1126,good experience,1
1126,good chicken,1
1126,friendly helpful,1
1126,feel comfortable,1
1126,extraordinarily good,1
1126,economy good,1
1126,early good,1
1126,delicious sufficient,1
1126,definitely fly,1
1127,great welcoming,1
1127,headphones pretty,1
1129,comfortable time,1
1127,loyalty card,1
1129,care issue,1
1129,also joy,1
1128,pretty much,1
1128,passengers nice,1
1128,overall good,1
1128,offering perfectly,1
1128,nice legroom,1
1128,hand baggage,1
1128,good recline,1
1128,good option,1
1128,free food,1
1128,free flight,1
1128,flight good,1
1128,check hand,1
1128,boarding pretty,1
1128,board free,1
1128,baggage free,1
1128,alright perfectly,1
1127,welcoming gave,1
1127,seattle pleasant,1
1127,seats free,1
1127,quite pleasant,1
1127,noted loyalty,1
1114,great crew,1
1114,good choice,1
1090,entertainment either,1
1094,agreeable atmosphere,1
1094,good ba,1
1094,generally comfortable,1
1094,excellent selection,1
1094,efficient loading,1
1094,definitely improve,1
1094,create agreeable,1
1094,consistently good,1
1094,comfortable honest,1
1094,clearly given,1
1094,ba definitely,1
1094,ba clearly,1
1093,willing help,1
1114,friendly mixed,1
1093,help asked,1
1092,witty charming,1
1092,wish full,1
1092,wines good,1
1092,wife delighted,1
1092,treat johnnie,1
1092,superb wifi,1
1092,superb enjoyed,1
1092,special cabin,1
1092,seat comfortable,1
1092,reward tickets,1
1094,good indeed,1
1094,great planes,1
1094,honest plane,1
1094,improve aside,1
1098,journey good,1
1098,great job,1
1098,good young,1
1098,good although,1
1098,far superior,1
1098,entertainment plane,1
1098,efficient welcoming,1
1098,choices entertainment,1
1097,free service,1
1096,intermittent best,1
1096,best unavailable,1
1095,new clean,1
1095,food better,1
1095,efficiently relatively,1
1095,efficiently although,1
1095,clean drinks,1
1095,better old,1
1094,staff efficient,1
1094,soon love,1
1094,really good,1
1094,old great,1
1094,love flying,1
1094,indeed excellent,1
1092,pursue honest,1
1092,probably best,1
1092,price reward,1
1092,charming still,1
1092,better number,1
1092,best skies,1
1092,best champagne,1
1092,best airline,1
1092,away entertainment,1
1092,amuse bouche,1
1091,staff cheerful,1
1091,cheerful route,1
1090,welcoming seat,1
1090,water entertainment,1
1090,surprisingly good,1
1090,service generous,1
1090,happy say,1
1090,groups free,1
1090,good legroom,1
1090,good leather,1
1090,good flight,1
1090,generous drinks,1
1090,friendly welcoming,1
1090,friendly professional,1
1090,free groups,1
1090,find excellent,1
1090,excellent british,1
1092,cabin clean,1
1092,clean little,1
1092,prawn amuse,1
1092,close best,1
1092,pleasures first,1
1092,particular treat,1
1092,offer great,1
1092,nice offer,1
1092,need superb,1
1092,kit great,1
1092,honest happy,1
1092,happy enjoy,1
1092,great lots,1
1092,great flight,1
1092,good particular,1
1092,flight special,1
1092,fitted wish,1
1092,first superb,1
1092,fabulous attentive,1
1092,entertainment take,1
1092,enjoyed couple,1
1092,enjoy pleasures,1
1092,eaten better,1
1092,deplaned fabulous,1
1092,delighted contents,1
1092,comfy nice,1
1092,comfortable spacious,1
1098,member great,1
1098,polite efficient,1
1098,progress tv,1
1110,airways better,1
1109,want treat,1
1109,treat ba,1
1109,thoroughly recommend,1
1109,thankful flight,1
1109,special want,1
1109,special experience,1
1109,slight interest,1
1109,singapore great,1
1109,seat clean,1
1109,responsive good,1
1109,one nice,1
1109,nice see,1
1109,nice really,1
1109,menu good,1
1109,interest thankful,1
1109,inflight entertainment,1
1109,heathrow warmly,1
1109,great experience,1
1109,good quality,1
1109,good meal,1
1109,good large,1
1109,friendly nice,1
1109,even special,1
1109,warmly greeted,1
1110,better friendly,1
1109,crew friendly,1
1110,food better,1
1114,food truly,1
1114,faster relaxed,1
1114,excellent lounge,1
1114,efficient boarding,1
1114,customers excellent,1
1114,crew improved,1
1114,continue amazed,1
1114,champagne top,1
1114,c pleasant,1
1114,boarding great,1
1114,better food,1
1114,available help,1
1114,amazed breakfast,1
1114,add better,1
1112,pleasant personally,1
1112,approach pleasant,1
1111,entertainment unit,1
1111,ancient entertainment,1
1110,plane nice,1
1110,nice seats,1
1110,nice plane,1
1110,london nice,1
1110,friendly service,1
1109,entertainment good,1
1109,comfortable pyjamas,1
1098,selection good,1
1104,easy signs,1
1103,super full,1
1103,flight super,1
1101,world perfect,1
1101,simply fantastic,1
1101,similar great,1
1101,really nice,1
1101,perfect travelling,1
1101,outstanding crew,1
1101,nice food,1
1101,never bad,1
1101,great service,1
1101,flights flawless,1
1101,flawless attentive,1
1101,fantastic outstanding,1
1101,enjoy meals,1
1101,adults enjoy,1
1099,nice flight,1
1099,next better,1
1099,finally nice,1
1099,better seat,1
1098,welcoming nothing,1
1098,team progress,1
1098,superior made,1
1104,chargers free,1
1104,free wifi,1
1109,comfortable feet,1
1104,good seat,1
1109,clean pillows,1
1109,changed comfortable,1
1109,bed comfortable,1
1109,already special,1
1107,safe entire,1
1107,really good,1
1107,loved fact,1
1107,kept safe,1
1107,good crew,1
