ReviewID,Phrases,Phrase_Count
2064,oversized bad,1
2064,process dreadful,1
2064,rude give,1
2064,wrong information,1
2064,wrong numbers,1
2065,badly year,1
2065,error tried,1
2065,fly terrible,1
2065,getting error,1
2065,started badly,1
2065,terrible uncaring,1
2066,awful even,1
2066,disgrace flag,1
2066,point problem,1
2066,problem ba,1
2066,rest disgrace,1
2067,bad asked,1
2067,cold bad,1
2067,disgrace keep,1
2067,disgrace wines,1
2053,lumpur poor,1
2053,equally poor,1
2052,wrong flight,1
2037,cheated hard,1
2037,getting worse,1
2037,lying sitting,1
2037,small terrible,1
2037,terrible cabin,1
2037,worse flight,1
2038,annoying flights,1
2038,disaster worth,1
2038,europe disaster,1
2038,minutes annoying,1
2039,cause problems,1
2039,complained british,1
2039,complete fiasco,1
2039,fiasco ensued,1
2039,problems luggage,1
2039,uk complained,1
2040,guy wrong,1
2040,much trouble,1
2040,trouble detracted,1
2040,wrong career,1
2041,disappointed onboard,1
2041,extremely disappointed,1
2037,felt cheated,1
2036,something annoying,1
2052,tired asked,1
2036,extremely chaotic,1
2026,screen broken,1
2026,view annoying,1
2028,disappointing seat,1
2028,somewhat disappointing,1
2031,dreaded chicken,1
2031,meal dreaded,1
2033,average worst,1
2033,baggage wrong,1
2033,poor interaction,1
2033,standards poor,1
2033,worst bit,1
2033,wrong part,1
2034,crowded dirty,1
2034,dirty wet,1
2034,forced fly,1
2034,sometime forced,1
2035,us sad,1
2036,annoying passengers,1
2036,beef crushed,1
2036,chaotic check,1
2036,crushed potatoes,1
2042,buds pathetic,1
2042,complained one,1
2042,know trouble,1
2042,pathetic alcohol,1
2047,really disappointed,1
2047,shame speak,1
2048,ife poor,1
2048,poor say,1
2049,bad flight,1
2049,defected economy,1
2049,even worse,1
2049,extremely poor,1
2049,fear future,1
2049,flight fear,1
2049,may bad,1
2049,performance unpleasant,1
2049,poor performance,1
2049,queue defected,1
2049,unpleasant experience,1
2049,worse flight,1
2051,shame used,1
2052,bit tired,1
2052,get wrong,1
2052,major problems,1
2052,problems point,1
2047,real shame,1
2047,quite embarrassed,1
2047,poor product,1
2044,tired looking,1
2042,review complained,1
2042,trouble stowing,1
2043,ashamed british,1
2043,gosh travesty,1
2043,left suffer,1
2043,suffer listening,1
2043,travesty cheek,1
2043,would ashamed,1
2044,francisco tired,1
2045,delay stop,1
2047,let poor,1
2045,go wrong,1
2045,wrong recently,1
2046,arguments locker,1
2046,chaos decision,1
2046,expected chaos,1
2046,poor one,1
2046,several arguments,1
2046,tickets poor,1
2047,disappointed expected,1
2651,airways waste,1
2657,worse departure,1
2651,disturbing three,1
3352,grimy falling,1
3352,insult charging,1
3352,old grimy,1
3352,pathetic cold,1
3352,shameful even,1
3352,washington bad,1
3353,badly trained,1
3353,delayed lost,1
3353,go wrong,1
3353,seemed badly,1
3353,wrong particularly,1
3354,bad start,1
3354,packed bad,1
3355,agent rude,1
3355,awful return,1
3355,badly cut,1
3355,could worse,1
3355,disappointed use,1
3355,eventually badly,1
3355,flight awful,1
3355,forced shuffle,1
3355,passengers forced,1
3352,horrible pathetic,1
3352,grief ba,1
3355,rude unhelpful,1
3352,final insult,1
3346,forced jump,1
3346,level discomfort,1
3346,poor food,1
3346,seats forced,1
3346,waste food,1
3347,bad suffered,1
3347,flight bad,1
3347,suffered two,1
3348,criticism area,1
3348,part criticism,1
3349,cabins grimy,1
3349,grimy dingy,1
3349,roll unacceptable,1
3349,unacceptable flight,1
3350,awful cardboard,1
3350,breakfast awful,1
3350,far worst,1
3350,worst airline,1
3351,offered poor,1
3352,bad half,1
3352,express shameful,1
3355,poor cabin,1
3355,service poor,1
3346,crockery waste,1
3363,worst airport,1
3365,disappointed outbound,1
3365,unpleasant tray,1
3367,easyjet problem,1
3367,problem enforce,1
3368,always bad,1
3368,bad comments,1
3368,become tired,1
3368,broken food,1
3368,insecure broken,1
3368,often insecure,1
3368,sadly ba,1
3368,tired lacking,1
3368,travel sadly,1
3369,awful food,1
3369,bad flight,1
3369,conditioning poor,1
3369,dreadful flight,1
3369,economy dreadful,1
3369,economy suffered,1
3369,home wrong,1
3369,old bad,1
3365,cabins disappointed,1
3363,rotten cup,1
3355,thoroughly disappointed,1
3363,got rotten,1
3355,worse wrong,1
3355,wrong arrived,1
3357,poor selection,1
3357,quite unhappy,1
3357,screens poor,1
3357,unhappy staff,1
3358,centre useless,1
3358,useless face,1
3358,useless options,1
3358,utterly useless,1
3359,awful one,1
3359,denied even,1
3359,forgot denied,1
3359,home awful,1
3359,told wrong,1
3359,wrong times,1
3360,due illness,1
3360,illness could,1
3362,cabins sadly,1
3362,sadly legs,1
3363,airport worst,1
3346,discomfort rose,1
3346,add poor,1
3369,poor service,1
3314,offers poor,1
3314,risk losing,1
3315,awful inedible,1
3315,computer wrong,1
3315,due problems,1
3315,due sick,1
3315,economy poor,1
3315,poor drinks,1
3315,problems minutes,1
3315,return awful,1
3315,sick passenger,1
3315,wrong day,1
3317,disaster flight,1
3317,disaster old,1
3317,flight disaster,1
3317,food disaster,1
3318,disturbing club,1
3318,nervous disturbing,1
3319,phx tired,1
3319,tired daily,1
3320,baby crying,1
3320,crying time,1
3314,poor service,1
3313,absolutely ridiculous,1
3320,let disappointed,1
3312,fault ba,1
3310,inattentive miserable,1
3310,made worse,1
3310,meal awful,1
3310,miserable crew,1
3310,offers terrible,1
3310,poor flight,1
3310,roll vile,1
3310,rude elderly,1
3310,served poor,1
3310,terrible service,1
3310,vile bread,1
3310,worse inattentive,1
3310,wrapping disappointing,1
3311,berlin horrid,1
3311,find unpleasant,1
3311,galley complained,1
3311,horrid crew,1
3311,unpleasant return,1
3312,ba fault,1
3312,bit chaotic,1
3312,chaotic hardly,1
3320,disappointed least,1
3321,aircraft tired,1
3345,think terrible,1
3335,front poor,1
3335,much worse,1
3335,poor service,1
3336,bas fault,1
3336,problem getting,1
3336,technical problem,1
3339,times irritating,1
3340,bad bad,1
3340,bad design,1
3340,bad service,1
3340,dreading actually,1
3340,due bad,1
3340,lavatory bad,1
3340,trip dreading,1
3342,absolute neglect,1
3342,matters worse,1
3342,neglect consideration,1
3342,worse prem,1
3343,awful bad,1
3343,bad enough,1
3343,dreamliner awful,1
3345,terrible service,1
3335,misery passengers,1
3335,causing misery,1
3321,blind also,1
3333,disappointing screens,1
3321,remained uncomfortably,1
3321,tired need,1
3321,window blind,1
3322,appalled ba,1
3322,delay complained,1
3322,matters worse,1
3322,overnight appalled,1
3322,terrible experience,1
3322,unpleasant experience,1
3322,worse nobody,1
3322,would unpleasant,1
3323,airline bad,1
3323,bad airline,1
3323,badly worn,1
3323,seats badly,1
3324,airways disgrace,1
3329,rather chaotic,1
3330,gets worse,1
3330,worse attitude,1
3330,worse worse,1
3333,bit disappointing,1
3369,poor aircraft,1
3369,suffered return,1
3423,carrier disappointed,1
3405,disappointing especially,1
3405,today disappointing,1
3405,worst run,1
3406,food poor,1
3406,poor unnecessary,1
3407,consisted miserable,1
3407,jfk miserable,1
3407,miserable experience,1
3407,miserable looking,1
3407,miserable sandwich,1
3407,peanuts miserable,1
3408,available failed,1
3408,boarding horror,1
3408,disappointed due,1
3408,failed inform,1
3408,flight disappointed,1
3408,horror stories,1
3409,bas weakest,1
3409,day unwelcome,1
3409,getting worse,1
3409,negative say,1
3409,reason negative,1
3405,jkf worst,1
3405,dead end,1
3409,weakest club,1
3405,came dead,1
3395,poor layout,1
3395,poor reputation,1
3395,real pain,1
3395,shame make,1
3395,transferring shame,1
3396,breakfast worse,1
3396,coffee poor,1
3396,poor number,1
3396,programming unpleasant,1
3396,room useless,1
3396,unpleasant experience,1
3396,useless ife,1
3396,worse equally,1
3397,problems ground,1
3397,technical problems,1
3399,major problem,1
3399,problem stewards,1
3400,problems ground,1
3400,technical problems,1
3402,major problem,1
3402,problem stewards,1
3409,unwelcome unexpected,1
3409,worse long,1
3395,lax chaotic,1
3419,overcrowded poor,1
3419,poor range,1
3419,rude staff,1
3419,seating poor,1
3419,unacceptable could,1
3419,waste time,1
3420,airport disaster,1
3420,big disappointment,1
3420,disappointment feels,1
3420,disaster time,1
3420,poor however,1
3420,problem plane,1
3420,problem priority,1
3420,real problem,1
3420,still poor,1
3420,uncomfortable unpleasant,1
3420,unpleasant return,1
3421,denver disappointed,1
3421,disappointed plane,1
3421,old tired,1
3421,tired cabin,1
3423,abreast horrible,1
3419,poor cost,1
3419,handing disappointing,1
3409,worse worse,1
3419,experience unacceptable,1
3410,croissants insult,1
3410,disappointed national,1
3410,disturbing outside,1
3410,embarrassment disturbing,1
3410,imagine irritating,1
3410,insult croissants,1
3410,irritating outside,1
3410,meals embarrassment,1
3410,say disappointed,1
3413,absolutely disgusting,1
3413,avoid awful,1
3413,awful business,1
3413,disgusting show,1
3413,fear cancel,1
3413,flight fear,1
3414,poor breakfast,1
3418,days dire,1
3418,dire need,1
3419,aircraft rude,1
3419,could waste,1
3419,disappointing experience,1
3395,pain shuttle,1
3395,cramped poor,1
3369,trapped seat,1
3373,disgrace unlucky,1
3373,downstairs disgrace,1
3373,dreadful flight,1
3373,experienced dreadful,1
3373,extremely difficult,1
3373,filthy grimy,1
3373,flawed food,1
3373,food badly,1
3373,grimy floor,1
3373,husband dirty,1
3373,many unhappy,1
3373,rather arrogant,1
3373,seats trapped,1
3373,seriously flawed,1
3373,thick dirty,1
3373,total disgrace,1
3373,trapped passengers,1
3373,unacceptable mattress,1
3373,uncomfortable seriously,1
3373,unhappy travellers,1
3375,believe bad,1
3376,blind people,1
3373,disorganised chaos,1
3373,disgrace cabin,1
3377,airport horrible,1
3373,dirty plastic,1
3369,virtually trapped,1
3369,way poor,1
3369,wrong dreadful,1
3370,disappointment compensation,1
3371,cheap nasty,1
3371,enough terrible,1
3371,morning wrong,1
3371,nasty passive,1
3371,problematic unpleasant,1
3371,simply worst,1
3371,terrible reflection,1
3371,unpleasant arrived,1
3371,usually problematic,1
3371,worst customer,1
3371,wrong flight,1
3372,latter poor,1
3372,poor basis,1
3373,arrogant looks,1
3373,badly presented,1
3373,completely unacceptable,1
3373,dirty grease,1
3376,window blind,1
3377,day ffs,1
3395,chaotic less,1
3386,carriers problem,1
3386,fault airbridge,1
3386,pain take,1
3386,problem arm,1
3389,add insult,1
3389,dirty dingy,1
3389,hard uncomfortable,1
3389,injury business,1
3389,insult injury,1
3389,screens suspended,1
3389,shame british,1
3389,started dirty,1
3389,suspended ceiling,1
3389,website shame,1
3390,poor design,1
3390,seats poor,1
3391,makes frustrated,1
3391,poor seat,1
3393,lhr miserable,1
3393,schedule miserable,1
3394,contempt denying,1
3394,passengers contempt,1
3386,delayed fault,1
3386,bit pain,1
3377,ffs allows,1
3384,tired airplane,1
3377,horrible managed,1
3377,poor although,1
3377,wifi poor,1
3378,attitude problem,1
3378,problem ground,1
3379,poor service,1
3379,return poor,1
3380,far inferior,1
3381,absolutely useless,1
3381,disarray unpleasant,1
3381,stressful start,1
3381,taken trouble,1
3381,trouble complain,1
3381,unpleasant stressful,1
3381,useless scheduled,1
3382,absolutely horrendous,1
3382,avoid discomfort,1
3382,discomfort anything,1
3382,horrendous experience,1
3384,food disappointed,1
3384,seattle tired,1
3310,flight awful,1
3310,disappointing return,1
3310,crew rude,1
3213,disappointed get,1
3213,really poor,1
3213,shocked bad,1
3213,worst food,1
3213,would disappointed,1
3215,disappointing poor,1
3215,extremely disappointing,1
3215,fail see,1
3215,limited limited,1
3215,poor lunch,1
3215,standards fail,1
3216,disappointing ba,1
3216,europe disappointing,1
3216,shame ba,1
3220,flawed flight,1
3221,another stupid,1
3221,crew shame,1
3221,fired seat,1
3221,negative yet,1
3221,nodding negative,1
3221,plain stupid,1
3221,product fired,1
3213,poor worst,1
3213,bad product,1
3221,stupid concept,1
3212,useless replace,1
3205,pathetic ife,1
3205,systems worst,1
3205,terrible facing,1
3205,worse coming,1
3205,worst airline,1
3207,disgusting two,1
3207,sauce disgusting,1
3209,also poor,1
3209,blankets poor,1
3209,coffee poor,1
3209,poor staff,1
3209,shows terrible,1
3209,suffered malfunctions,1
3209,system suffered,1
3209,terrible movies,1
3211,absolutely horrible,1
3211,extremely uncomfortable,1
3211,horrible tight,1
3211,reconsider terrible,1
3211,terrible new,1
3212,next useless,1
3221,selection poor,1
3221,stupid step,1
3205,kitchen pathetic,1
3228,understand criticism,1
3229,airlines wrong,1
3229,cabin problem,1
3229,problem mine,1
3229,tv worst,1
3229,worst ever,1
3230,boeing sin,1
3230,sin lhr,1
3231,frightened passengers,1
3231,lot frightened,1
3233,arrogant staff,1
3233,lose business,1
3233,miserable arrogant,1
3233,plane miserable,1
3233,poor service,1
3233,staff poor,1
3234,avios disappointing,1
3234,disappointing ba,1
3234,fail consistently,1
3234,furious product,1
3234,horrible texture,1
3234,insane price,1
3228,weakest area,1
3228,starts shame,1
3223,bordering rude,1
3228,shame separate,1
3223,particularly unfriendly,1
3223,rude fly,1
3224,broken never,1
3224,changed frustrating,1
3224,chipped broken,1
3224,frustrating cabin,1
3225,poor design,1
3225,sleeping poor,1
3226,complaints far,1
3226,far worse,1
3226,horrendous experience,1
3226,sleep horrendous,1
3226,tasty complaints,1
3226,worse ever,1
3227,complaints poor,1
3227,poor choice,1
3227,real complaints,1
3228,ba weakest,1
3228,continues poor,1
3228,criticism screen,1
3228,poor ba,1
3205,legs awful,1
3205,hours dumped,1
3310,crew miserable,1
3180,seems inferior,1
3181,suffering fleet,1
3183,negative feedback,1
3183,problems leaving,1
3183,seen negative,1
3183,staff problems,1
3184,hard difficult,1
3184,irritated journey,1
3184,moved terribly,1
3184,terribly slowly,1
3184,visibly irritated,1
3186,handled terrible,1
3186,terrible minimal,1
3187,miserable inch,1
3187,seats miserable,1
3190,ba fails,1
3190,fails poor,1
3190,poor quality,1
3192,annoying lack,1
3192,complaints inflight,1
3192,completely annoying,1
3192,jan complaints,1
3181,ba suffering,1
3180,inferior cathay,1
3193,also poor,1
3179,watched struggling,1
3176,discomfort seats,1
3176,etc poor,1
3176,far worst,1
3176,flights terrible,1
3176,lhr rude,1
3176,maximum discomfort,1
3176,others problem,1
3176,overweight badly,1
3176,problem missed,1
3176,rude jobsworth,1
3176,worst carrier,1
3178,airline sadly,1
3178,case poor,1
3178,horrified see,1
3178,mia horrified,1
3178,poor quality,1
3178,sadly slipped,1
3178,staff shocking,1
3179,attentive sadly,1
3179,sadly occasion,1
3179,struggling get,1
3193,absolutely disappointed,1
3193,awful food,1
3205,got bad,1
3198,small uncomfortably,1
3200,appallingly hours,1
3200,behaved appallingly,1
3200,mildly vexing,1
3200,vexing upshot,1
3201,awful full,1
3201,broken sound,1
3201,degrading even,1
3201,dirty shabby,1
3201,experience awful,1
3201,loud tired,1
3201,old dirty,1
3201,preservatives degrading,1
3201,tired staff,1
3201,watch broken,1
3203,dreadful even,1
3203,service dreadful,1
3204,really poor,1
3205,awful worse,1
3205,booking blind,1
3205,configuration terrible,1
3205,dumped galley,1
3198,uncomfortably close,1
3197,quite annoying,1
3193,disagree awful,1
3197,poor seat,1
3193,disappointed outraged,1
3193,miserable felt,1
3193,outraged rubbish,1
3193,poor film,1
3193,stewardesses miserable,1
3194,ba sucker,1
3194,get wrong,1
3194,kit poor,1
3194,little sad,1
3194,sad polish,1
3194,sucker avios,1
3195,disappointed state,1
3195,old tired,1
3195,really disappointed,1
3195,tired plane,1
3197,annoying food,1
3197,chaos people,1
3197,design poor,1
3197,disembarking chaos,1
3197,front lying,1
3197,lying access,1
3234,really clueless,1
3234,really fail,1
3234,way insane,1
3282,flush irritating,1
3282,seat trapped,1
3282,trapped leg,1
3284,poor found,1
3284,seats poor,1
3285,demonstrates failures,1
3285,departure disappointing,1
3285,direction wrong,1
3285,failures service,1
3285,wrong one,1
3288,benedict poor,1
3288,poor second,1
3290,could fault,1
3290,fault three,1
3291,experience poor,1
3291,hopeless inflight,1
3291,poor shape,1
3291,staff hopeless,1
3292,old tired,1
3292,tired menu,1
3293,awful reduced,1
3293,food awful,1
3282,irritating inflight,1
3280,staff poor,1
3296,disappointing frustrating,1
3280,rude staff,1
3276,anything negative,1
3276,get angry,1
3276,mechanical problems,1
3276,negative british,1
3276,problems put,1
3277,looked tired,1
3277,shame national,1
3277,unappetizing shame,1
3278,appropriate terrible,1
3278,catastrophe enough,1
3278,disappointing experience,1
3278,seats catastrophe,1
3278,terrible disappointing,1
3279,insulted cabin,1
3279,pay insulted,1
3279,problem also,1
3279,receive unprofessional,1
3279,unprofessional snide,1
3279,would problem,1
3280,gone wrong,1
3280,poor food,1
3296,chaos around,1
3296,fault would,1
3234,wet horrible,1
3299,trouble plane,1
3303,pathetic experience,1
3303,worst experience,1
3307,disappointed despite,1
3307,hours disappointed,1
3308,attitude problem,1
3308,badly designed,1
3308,cabin tired,1
3308,closed nonsense,1
3308,complained sent,1
3308,insulted crew,1
3308,nonsense complained,1
3308,nothing great,1
3308,problem see,1
3308,rude passengers,1
3308,seat insulted,1
3308,tired worn,1
3308,worn badly,1
3309,ba disappointed,1
3309,disappointed full,1
3310,awful crew,1
3310,awful dry,1
3303,overall pathetic,1
3299,tired jumbo,1
3296,frustrating experience,1
3299,seating poor,1
3296,hugely disappointing,1
3296,night chaos,1
3296,poor experience,1
3296,technical fault,1
3297,awful food,1
3297,flight awful,1
3297,meant stressful,1
3297,stressful wait,1
3298,anymore worst,1
3298,awkward uncomfortable,1
3298,badly lounge,1
3298,frequently inferior,1
3298,hard uncomfortable,1
3298,inferior product,1
3298,overweight awkward,1
3298,started badly,1
3298,worst still,1
3299,much trouble,1
3299,old tired,1
3299,plane poor,1
3299,poor seating,1
3276,angry could,1
3275,status disappointing,1
3275,negative comments,1
3242,plane awful,1
3242,waste money,1
3243,complaints airline,1
3243,customers furious,1
3243,food terrible,1
3243,furious never,1
3243,many complaints,1
3243,started terrible,1
3243,terrible ba,1
3243,terrible ground,1
3244,would poor,1
3245,bad deal,1
3245,made bad,1
3251,bullying passengers,1
3251,children bullying,1
3251,minutes wasted,1
3251,wasted sitting,1
3252,class pathetic,1
3252,disappointed find,1
3252,experience problem,1
3252,get worse,1
3252,pathetic flight,1
3242,rude waste,1
3242,awful room,1
3275,experiences negative,1
3242,attendants rude,1
3234,would furious,1
3235,breakfast sadly,1
3235,sadly cold,1
3236,cabin dirty,1
3236,dirty advise,1
3238,expecting worst,1
3238,worst read,1
3239,awful cancun,1
3239,competition saddens,1
3239,food awful,1
3239,many problems,1
3239,pathetic become,1
3239,pathetic lounges,1
3239,problems encountered,1
3239,saddens made,1
3239,shows pathetic,1
3240,avoiding difficult,1
3240,design worst,1
3240,service upsetting,1
3240,upsetting customers,1
3240,worst experience,1
3252,plane disappointed,1
3252,problem started,1
3252,worse landed,1
3254,bad egg,1
3268,flights killed,1
3268,killed time,1
3269,awful customer,1
3269,queue awful,1
3271,flight poor,1
3271,poor food,1
3271,poor inflight,1
3271,standards poor,1
3272,perhaps unfortunate,1
3272,really unpleasant,1
3272,return bad,1
3272,seat bad,1
3272,unfortunate plus,1
3272,unpleasant flown,1
3274,passengers poor,1
3274,poor way,1
3274,problems ironed,1
3274,problems required,1
3274,reclines problems,1
3274,technical problems,1
3275,disappointing generally,1
3267,seen negative,1
3267,negative depending,1
3267,fairly disappointing,1
3260,really disappointing,1
3255,account poor,1
3255,disappointed economy,1
3255,disappointing would,1
3255,poor standard,1
3255,really disappointing,1
3255,would disappointed,1
3260,disappointing cereal,1
3260,poor forgot,1
3260,quite poor,1
3262,food terrible,1
3267,disappointing possibly,1
3262,terrible really,1
3264,heathrow problem,1
3264,problem depending,1
3264,section woefully,1
3264,woefully inadequate,1
3265,pain rest,1
3265,poor selection,1
3265,rate poor,1
3265,simply pain,1
3423,amenity stupidly,1
3423,disappointed word,1
2651,fight delayed,1
3615,complaints ignored,1
3615,else poor,1
3615,flight complaints,1
3615,go bad,1
3615,incompetent staff,1
3615,journey shocking,1
3615,operate poor,1
3615,poor budget,1
3615,poor journey,1
3615,shocking experience,1
3615,uninterested incompetent,1
3616,bad tempered,1
3616,big disappointment,1
3616,curiously bad,1
3616,disappointment two,1
3616,due frustration,1
3616,experience suffers,1
3616,frustration trying,1
3616,suffers cabin,1
3617,absolutely dreadful,1
3617,awful flight,1
3617,chaotic disappointing,1
3615,detail bad,1
3615,bad recent,1
3617,dreadful nature,1
3615,bad experience,1
3609,old tired,1
3609,tired cabin,1
3610,angry slightly,1
3610,broken arm,1
3610,depressed standard,1
3610,fault fly,1
3610,feeling angry,1
3610,flight wrong,1
3610,head painful,1
3610,painful per,1
3610,seats broken,1
3610,slightly depressed,1
3610,wrong held,1
3611,error somewhere,1
3611,failed work,1
3611,pass failed,1
3611,shame ba,1
3611,trip shame,1
3613,disappoint paid,1
3613,la tired,1
3613,tired dated,1
3617,disappointing heathrow,1
3617,failure resulted,1
3607,waste money,1
3627,really appalling,1
3627,turned disappointed,1
3629,annoying also,1
3629,awful two,1
3629,configuration awful,1
3629,disappointed say,1
3629,hate heathrow,1
3629,passes annoying,1
3629,product disappointed,1
3629,terminal hate,1
3632,additional pain,1
3632,flight poor,1
3632,pain transit,1
3632,poor check,1
3634,check lousy,1
3634,edible insulting,1
3634,first sad,1
3634,insulting passengers,1
3634,lousy ca,1
3634,next problem,1
3634,problem fly,1
3634,sad see,1
3627,really bad,1
3627,disappointed ever,1
3617,make worse,1
3627,bad flight,1
3617,old tired,1
3617,systems failure,1
3617,times awful,1
3617,tired ife,1
3617,trip chaotic,1
3617,worse ba,1
3619,delivery failure,1
3619,dirty worn,1
3619,failure staff,1
3619,old dirty,1
3620,fly poor,1
3620,poor overall,1
3624,awful could,1
3624,denied boarding,1
3624,disappointed flying,1
3624,flawed lhr,1
3624,ife awful,1
3624,london denied,1
3624,system flawed,1
3625,really complaints,1
3627,bad booked,1
3609,crew miserable,1
3607,spare fault,1
3634,stress strictness,1
3583,add insult,1
3583,happen inadequate,1
3583,inadequate vouchers,1
3583,insult return,1
3583,insult stand,1
3583,problem plane,1
3583,reason insult,1
3583,technical problem,1
3583,unacceptable waste,1
3583,waste money,1
3583,wine unacceptable,1
3584,bad rest,1
3584,flights suffer,1
3584,offering shame,1
3584,quite bad,1
3584,shame flights,1
3584,suffer yet,1
3585,airport disaster,1
3585,ba fault,1
3585,ba unfortunate,1
3585,cabin dirty,1
3585,dirty staff,1
3583,flight accident,1
3583,accident earth,1
3585,fault design,1
3582,unhappy passengers,1
3575,food disgusting,1
3575,heathrow terrible,1
3575,terrible seats,1
3576,bit disappointment,1
3576,disappointment overall,1
3578,knew problem,1
3578,problem reschedule,1
3579,disappointing compared,1
3579,dreadful steak,1
3579,offering disappointing,1
3579,sad day,1
3579,salad dreadful,1
3579,terrible dinner,1
3580,chaotic south,1
3582,hell next,1
3582,long suffering,1
3582,lots unhappy,1
3582,obnoxious behaviour,1
3582,passenger hell,1
3582,petty ignore,1
3582,put obnoxious,1
3585,disaster cruise,1
3585,fleet tired,1
3607,problem rest,1
3599,tv broken,1
3600,obnoxious comments,1
3600,rude lady,1
3600,rude obnoxious,1
3602,offering poor,1
3602,poor would,1
3604,communication poor,1
3604,poor one,1
3604,unconcerned delay,1
3605,usual poor,1
3606,available horrible,1
3606,beyond rude,1
3606,food worst,1
3606,horrible little,1
3606,lose luggage,1
3606,managed lose,1
3606,nothing great,1
3606,rude read,1
3606,worst ever,1
3607,complete waste,1
3607,fault let,1
3607,plane problem,1
3600,extremely rude,1
3599,broken long,1
3585,unfortunate used,1
3596,coffee disappointing,1
3586,chaotic scene,1
3586,somewhat chaotic,1
3586,stupid question,1
3588,inconsiderate times,1
3588,poor boarding,1
3588,quality poor,1
3588,sleep inconsiderate,1
3590,bad ba,1
3590,damaged tv,1
3590,fitted problems,1
3590,problems return,1
3590,seats bad,1
3590,seats damaged,1
3591,disappointing wife,1
3591,guilty taking,1
3591,options poor,1
3591,poor say,1
3591,would disappointing,1
3592,london worst,1
3592,worst business,1
3593,economy bad,1
3634,stress level,1
3635,miserable hours,1
3423,dreading experience,1
3667,chaotic mentioned,1
3667,lousy nothing,1
3667,pains second,1
3672,complained man,1
3672,disgusting always,1
3672,food disgusting,1
3673,breakfast worst,1
3673,worst airline,1
3674,choked toilet,1
3674,dirtiest cabin,1
3674,flight worst,1
3674,horrible flying,1
3674,old tired,1
3674,recently horrible,1
3674,sink choked,1
3674,tired dirtiest,1
3674,worst part,1
3676,plane problems,1
3676,problems began,1
3677,lounge poor,1
3677,poor abysmal,1
3678,almost insult,1
3667,flight chaotic,1
3667,audio lousy,1
3678,poorest content,1
3665,poor galleries,1
3657,airlines worse,1
3657,airways failed,1
3657,complained steward,1
3657,disappointing issue,1
3657,failed comparison,1
3657,flight stressful,1
3657,less stressful,1
3657,main disappointing,1
3657,problem sitting,1
3657,stressful flight,1
3657,stressful wife,1
3657,wife complained,1
3657,worse ba,1
3657,would problem,1
3660,come rude,1
3660,dismayed standard,1
3660,happened worst,1
3660,may dismayed,1
3660,worst part,1
3661,terrible experience,1
3665,europe poor,1
3678,economy poorest,1
3680,dreaded gate,1
3655,worst ever,1
3692,poor food,1
3693,problem flight,1
3694,awful breakfast,1
3694,except awful,1
3695,carrier regretting,1
3695,doubt worst,1
3695,poor seats,1
3695,presented badly,1
3695,regretting already,1
3695,resolution poor,1
3695,size terrible,1
3695,terrible viewing,1
3695,worst business,1
3696,sad see,1
3698,cost problem,1
3698,frustrating journey,1
3698,problem return,1
3698,seat trouble,1
3698,sort frustrating,1
3698,trouble one,1
3700,awful fuzzy,1
3700,awful window,1
3692,severe inconvenience,1
3692,negatives poor,1
3680,via dreaded,1
3691,disturbing seat,1
3682,could fault,1
3682,fault flight,1
3683,awful back,1
3683,clapped terrible,1
3683,failed crew,1
3683,partners failed,1
3683,seats awful,1
3683,terrible uncomfortable,1
3684,breakfast disaster,1
3684,disaster hardly,1
3684,experience disappointing,1
3687,annoying rows,1
3687,go annoying,1
3687,tired old,1
3687,written tired,1
3688,awful inedible,1
3688,disappointed travelled,1
3688,food awful,1
3688,get disappointed,1
3689,angered ones,1
3689,felt angered,1
3656,return disappointing,1
3655,worse going,1
3635,utterly miserable,1
3641,wrong headphones,1
3642,fear ba,1
3642,priority fear,1
3643,immigration pain,1
3643,pain much,1
3644,disappointing flight,1
3644,disappointing service,1
3644,euro disappointing,1
3644,service disappointing,1
3646,dire least,1
3646,food terrible,1
3646,terrible flown,1
3647,awful return,1
3647,sydney awful,1
3648,awful insipid,1
3648,breakfast disgusting,1
3648,choice poor,1
3648,disgusting served,1
3648,embarrassingly mediocre,1
3648,felt guilty,1
3648,guilty asking,1
3648,insipid coffee,1
3642,disappointing flight,1
3641,worst part,1
3648,obviously tired,1
3641,problem jack,1
3637,disturb anyone,1
3637,wo disturb,1
3638,awful next,1
3638,complete disdain,1
3638,croissant problem,1
3638,jfk worse,1
3638,particularly rude,1
3638,problem rude,1
3638,problem staff,1
3638,rude abrupt,1
3638,rude disdainful,1
3638,worse problem,1
3639,bit pain,1
3639,pain wait,1
3640,ba worst,1
3640,worst airline,1
3641,condensation problem,1
3641,music wrong,1
3641,plane worst,1
3641,probably problem,1
3641,problem air,1
3648,negative attitude,1
3648,poor quality,1
3655,wedge rotten,1
3654,legroom sadly,1
3654,problems sri,1
3654,rang complaints,1
3654,reputation sadly,1
3654,sadly british,1
3654,sadly experiences,1
3654,without success,1
3654,would banned,1
3655,badly went,1
3655,call useless,1
3655,complete waste,1
3655,food worse,1
3655,meal worst,1
3655,person poor,1
3655,poor grasp,1
3655,problem passed,1
3655,rotten end,1
3655,sort problem,1
3655,started badly,1
3655,system rejected,1
3655,useless person,1
3655,waste time,1
3654,problem manually,1
3654,headache forced,1
3648,product embarrassingly,1
3654,future problems,1
3648,service woefully,1
3648,tasteless awful,1
3648,wine negative,1
3648,woefully lacking,1
